submission_id,old_link,new_url
a53c2779-6074-4660-85bb-0e430afe790c,"storage:migrated/a53c2779-6074-4660-85bb-0e430afe790c/Document.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745057/housmata/submissions/a66f09a0-38de-4b95-8cd8-585288d16550/a4544a32-Document.pdf"
d735aacf-046a-407b-b368-28bdc7504845,"storage:migrated/d735aacf-046a-407b-b368-28bdc7504845/Tenant_Onboarding_Assessment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745058/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/f14eefb4-Tenant_Onboarding_Assessment.pdf"
01f43f52-9d14-40fa-a238-2a760fbe3139,"storage:migrated/01f43f52-9d14-40fa-a238-2a760fbe3139/PDF.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745059/housmata/submissions/a66f09a0-38de-4b95-8cd8-585288d16550/2d437d9e-PDF.pdf"
20f6a39c-115b-4fa3-b8c7-e66d498b312a,"storage:migrated/20f6a39c-115b-4fa3-b8c7-e66d498b312a/Document.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745060/housmata/submissions/a66f09a0-38de-4b95-8cd8-585288d16550/84123f5c-Document.pdf"
c8a7c0d7-12b6-4358-a1e4-133e0537d2b5,"storage:migrated/c8a7c0d7-12b6-4358-a1e4-133e0537d2b5/pdf_housemata_copy.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745061/housmata/submissions/a66f09a0-38de-4b95-8cd8-585288d16550/d75f69af-pdf_housemata_copy.pdf"
3e9e130a-19d3-46e4-a6ba-6ffea9b35d95,"storage:migrated/3e9e130a-19d3-46e4-a6ba-6ffea9b35d95/pdf_housemata_copy.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745063/housmata/submissions/a66f09a0-38de-4b95-8cd8-585288d16550/acf25363-pdf_housemata_copy.pdf"
b35ef733-b861-4dfc-84fa-e3206793020d,"storage:migrated/b35ef733-b861-4dfc-84fa-e3206793020d/Assessment_2_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745064/housmata/submissions/490db3ac-b656-48e7-9b64-abd9bb6817b9/9469b3cd-Assessment_2_Housmata.pdf"
684a7424-5034-457a-a700-0b82d7a24aa5,"storage:migrated/684a7424-5034-457a-a700-0b82d7a24aa5/Qudus_Oyedeji.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745066/housmata/submissions/13b287d0-5be3-4d9f-b081-fb10c2ef78d4/3b767f28-Qudus_Oyedeji.pdf"
2e855e0b-6ee6-485b-a2b8-36de2b19a949,"storage:migrated/2e855e0b-6ee6-485b-a2b8-36de2b19a949/Assignment_(2).docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745067/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/6a5cafe7-Assignment_%282%29.docx"
668f4e4d-4fd1-4c19-b809-6a3bbd5cf4d9,"storage:migrated/668f4e4d-4fd1-4c19-b809-6a3bbd5cf4d9/Assignment_(2).docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745068/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/bbd7a16d-Assignment_%282%29.docx"
1e5aa804-3bb9-4572-af54-61b1c86f1387,"storage:migrated/1e5aa804-3bb9-4572-af54-61b1c86f1387/Assignment_(2).docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745069/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/cfc999e5-Assignment_%282%29.docx"
ef96d938-738c-46da-9351-52a7293e5f8b,"storage:migrated/ef96d938-738c-46da-9351-52a7293e5f8b/delinquent_rent_case_study_(1).docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745071/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/9f51f194-delinquent_rent_case_study_%281%29.docx"
5a190ef1-fbda-4cb8-a918-5cb7336c6e71,"storage:migrated/5a190ef1-fbda-4cb8-a918-5cb7336c6e71/Comprehensive_Tenant_Onboarding_Process-compressed.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745072/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/9bf2b9a7-Comprehensive_Tenant_Onboarding_Process-compressed.docx"
ef9fff86-6c2e-46b6-9bf8-587e36292495,"storage:migrated/ef9fff86-6c2e-46b6-9bf8-587e36292495/Qudus_Oyedeji.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745073/housmata/submissions/13b287d0-5be3-4d9f-b081-fb10c2ef78d4/3712d020-Qudus_Oyedeji.pdf"
f7064bbc-7dc2-442e-b8f9-506e67765bdc,"storage:migrated/f7064bbc-7dc2-442e-b8f9-506e67765bdc/RentCaseStudy.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745074/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/b884134b-RentCaseStudy.docx"
774ba356-157e-4c59-8ef3-d3483b35e7e6,"storage:migrated/774ba356-157e-4c59-8ef3-d3483b35e7e6/Property_inspection_Assessment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745076/housmata/submissions/3f26c3f7-6f83-4628-bbc9-a343ed530a0b/e6a82a1b-Property_inspection_Assessment.pdf"
280f8747-df18-4b64-a4d9-1237c27c3c55,"storage:migrated/280f8747-df18-4b64-a4d9-1237c27c3c55/Comprehensive_Tenant_Onboarding_Process-compressed.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745077/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/629c0c3b-Comprehensive_Tenant_Onboarding_Process-compressed.docx"
7e28636b-8648-4ad1-8c4f-e21beaeb3458,"storage:migrated/7e28636b-8648-4ad1-8c4f-e21beaeb3458/New_Detailed_Lifecycle_of_Property_Documents-compressed.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745078/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/13c32222-New_Detailed_Lifecycle_of_Property_Documents-compressed.docx"
68007e34-6d10-4bf2-bdb0-5847564e4796,"storage:migrated/68007e34-6d10-4bf2-bdb0-5847564e4796/IMG_8754.jpeg","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745080/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/23ca2145-IMG_8754.jpg"
9511e106-3fed-49be-8b24-8c9d4b6cbbcd,"storage:migrated/9511e106-3fed-49be-8b24-8c9d4b6cbbcd/rent_negotiation_nigeria.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745082/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/41f12a81-rent_negotiation_nigeria.docx"
a5d85a58-6904-40ae-9b24-b04eb9a526c2,"storage:migrated/a5d85a58-6904-40ae-9b24-b04eb9a526c2/rent_negotiation_nigeria.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745083/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/df69cf4b-rent_negotiation_nigeria.docx"
01f81ee7-75fd-4a20-b87e-508e2f454c7d,"storage:migrated/01f81ee7-75fd-4a20-b87e-508e2f454c7d/rent_negotiation_nigeria.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745084/housmata/submissions/023f4b49-b61b-408a-851d-6ca92bf6450b/70ef4892-rent_negotiation_nigeria.docx"
18743675-e707-458b-8f25-dd6d1e5fc5ec,"storage:migrated/18743675-e707-458b-8f25-dd6d1e5fc5ec/delinquent_rent_case_study_(1).docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745086/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/574988e2-delinquent_rent_case_study_%281%29.docx"
fd22090a-ae26-47a6-a7cf-fda3c851b9b2,"storage:migrated/fd22090a-ae26-47a6-a7cf-fda3c851b9b2/Negotiation_Script_Landlord_Tenant_Rent_Discussion.docx","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745087/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/e095c1ff-Negotiation_Script_Landlord_Tenant_Rent_Discussion.docx"
01e17405-37bc-4905-95ea-124e34a215f3,"storage:migrated/01e17405-37bc-4905-95ea-124e34a215f3/Negotiation_Tactics_Simulation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745088/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/e588daef-Negotiation_Tactics_Simulation.pdf"
59cfff3f-940a-4cba-9557-1605f4718581,"storage:migrated/59cfff3f-940a-4cba-9557-1605f4718581/Housmata_Initial_Account_Setup_Slide_Deck.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745089/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/77176656-Housmata_Initial_Account_Setup_Slide_Deck.pdf"
84fc0fa0-9357-4e7e-b5a5-4f84bf75bdbf,"storage:migrated/84fc0fa0-9357-4e7e-b5a5-4f84bf75bdbf/Housmata_Pitchdeck_Jan_2026_(2).pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745092/housmata/submissions/13b287d0-5be3-4d9f-b081-fb10c2ef78d4/c4af918b-Housmata_Pitchdeck_Jan_2026_%282%29.pdf"
d47a5881-2976-4cb1-b48b-4e1f601cc4aa,"storage:migrated/d47a5881-2976-4cb1-b48b-4e1f601cc4aa/Housmata_Pitchdeck_Jan_2026_(2).pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745095/housmata/submissions/13b287d0-5be3-4d9f-b081-fb10c2ef78d4/fe80b487-Housmata_Pitchdeck_Jan_2026_%282%29.pdf"
6e4d348f-ed58-4a55-b15a-90b0ebbcae09,"storage:migrated/6e4d348f-ed58-4a55-b15a-90b0ebbcae09/property_marketing_pitch.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745097/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/eb097692-property_marketing_pitch.pdf"
906a63fe-55e6-4833-905b-9f7446ecbe84,"storage:migrated/906a63fe-55e6-4833-905b-9f7446ecbe84/Screenshot_20260711-211200_1.png","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745098/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/1424226f-Screenshot_20260711-211200_1.jpg"
bfd8195a-986f-4ef2-bb46-9c6444f5c111,"storage:migrated/bfd8195a-986f-4ef2-bb46-9c6444f5c111/Content_Creation_Portfolio_Slides.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745099/housmata/submissions/204ecd57-a015-410c-9cf0-c5283b96d46f/e7e4760f-Content_Creation_Portfolio_Slides.pdf"
9190c7c6-2b33-4ed9-98cc-d8a15a8df972,"storage:migrated/9190c7c6-2b33-4ed9-98cc-d8a15a8df972/D._M_Ijitona__Visual_Storytelling.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745101/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/a62b661f-D._M_Ijitona__Visual_Storytelling.pdf"
15773da2-908b-41da-9311-7bb813a639d3,"storage:migrated/15773da2-908b-41da-9311-7bb813a639d3/Listing_Campaign_Design_Housmata.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745102/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/70d51d33-Listing_Campaign_Design_Housmata.pdf"
2302ebf7-42f0-472f-90bb-7f772159be3f,"storage:migrated/2302ebf7-42f0-472f-90bb-7f772159be3f/Boluwatife_Adeniran_Land_Banking_Sourcing_Oke_Oyi_Kwara.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745103/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/26297e82-Boluwatife_Adeniran_Land_Banking_Sourcing_Oke_Oyi_Kwara.pdf"
a24c8401-e935-481c-84f4-e779db5404e7,"storage:migrated/a24c8401-e935-481c-84f4-e779db5404e7/Screenshot_20260711-162028_1.png","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745105/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/3a61ad0f-Screenshot_20260711-162028_1.jpg"
cc4783b9-bf42-4788-beb5-52178265dc7a,"storage:migrated/cc4783b9-bf42-4788-beb5-52178265dc7a/Screenshot_20260712-110645_1.png","https://res.cloudinary.com/tlkzbeei/image/upload/v1787745106/housmata/submissions/6ec51df5-7f4a-493a-801a-72f089d314d7/c267a4f7-Screenshot_20260712-110645_1.jpg"
e91b75f2-48e7-45f2-bca2-8c1ecc67d5af,"storage:migrated/e91b75f2-48e7-45f2-bca2-8c1ecc67d5af/D._M_IJitona_Tenant_Onboarding_Assessment_Presentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745108/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/a9080fc0-D._M_IJitona_Tenant_Onboarding_Assessment_Presentation.pdf"
f8f2db81-6868-4f64-b7d5-6a4a50bbc80f,"storage:migrated/f8f2db81-6868-4f64-b7d5-6a4a50bbc80f/D._M_Ijitona_Negotiation_Tactics.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745109/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/25ccb685-D._M_Ijitona_Negotiation_Tactics.pdf"
73c2d6e7-7d03-4115-8847-03861cea93ad,"storage:migrated/73c2d6e7-7d03-4115-8847-03861cea93ad/Housmata_Platform_Setup_Assignment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745110/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/b61b1e50-Housmata_Platform_Setup_Assignment.pdf"
e08790a9-1c6a-47dc-8e1c-508913b42dd3,"storage:migrated/e08790a9-1c6a-47dc-8e1c-508913b42dd3/D._M_Ijitona__,Sample_Property_Inspection_Report.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745111/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/ad3e51e7-D._M_Ijitona__%2CSample_Property_Inspection_Report.pdf"
02480488-d503-4bee-9ba3-019256792f70,"storage:migrated/02480488-d503-4bee-9ba3-019256792f70/Boluwatife_Adeniran_Growth_Corridor_Research_Kwara_State.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745112/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/3e566931-Boluwatife_Adeniran_Growth_Corridor_Research_Kwara_State.pdf"
81f965f8-7ef1-4884-91d3-7a29c491aabb,"storage:migrated/81f965f8-7ef1-4884-91d3-7a29c491aabb/Housmata_Property_Verification_Checklist_Mock_Property.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745113/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/d019ca15-Housmata_Property_Verification_Checklist_Mock_Property.pdf"
b5508c9a-3770-45bd-bdb8-a0510fe57b8c,"storage:migrated/b5508c9a-3770-45bd-bdb8-a0510fe57b8c/Payment_Plan_Comparison_Report.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745114/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/d9e067c3-Payment_Plan_Comparison_Report.pdf"
6b6e06d4-6673-473a-839c-a95ddb91ef92,"storage:migrated/6b6e06d4-6673-473a-839c-a95ddb91ef92/Negotiation_Tactics_Simulation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745116/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/0d36f8d4-Negotiation_Tactics_Simulation.pdf"
d149821d-ac4c-44e2-b689-1df4176bca94,"storage:migrated/d149821d-ac4c-44e2-b689-1df4176bca94/Housmata_Initial_Account_Setup_Slide_Deck.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745117/housmata/submissions/844e8fe9-ce6e-4773-88ca-0a036ad20f29/8e53a7cd-Housmata_Initial_Account_Setup_Slide_Deck.pdf"
63f79274-c935-4117-9fb6-4323b2387fb3,"storage:migrated/63f79274-c935-4117-9fb6-4323b2387fb3/Housmata_Account_Setup_Presentation.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745118/housmata/submissions/0c0daf50-c95c-4c15-a954-4e91e895e133/d26500cc-Housmata_Account_Setup_Presentation.pdf"
cdb73593-bbdc-4e38-84d8-bb7809271068,"storage:migrated/cdb73593-bbdc-4e38-84d8-bb7809271068/Mortgage_Readiness_Assessment.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745119/housmata/submissions/8ee7f3bf-d66c-40ff-bb79-a794d082c457/c43508db-Mortgage_Readiness_Assessment.pdf"
cf90c114-a1bf-402d-a076-23fcceba7956,"storage:migrated/cf90c114-a1bf-402d-a076-23fcceba7956/Housmata_Ethics_Case_Study_Beginner-1.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745121/housmata/submissions/b5571e7d-3f1f-4bcc-aebc-d46aa9752932/05653795-Housmata_Ethics_Case_Study_Beginner-1.pdf"
ec1e0857-f0f9-4738-914c-bc7b56380a5c,"storage:migrated/ec1e0857-f0f9-4738-914c-bc7b56380a5c/D._M_Ijitona.pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745122/housmata/submissions/fafffb16-7be7-4d2d-b3b6-4ffbbce71909/0f0de070-D._M_Ijitona.pdf"
eb8d3546-aac8-4ca2-8222-f9e7b93abf34,"storage:migrated/eb8d3546-aac8-4ca2-8222-f9e7b93abf34/Ethics_and_transparency_Assignment_Module_2(1).pdf","https://res.cloudinary.com/tlkzbeei/raw/upload/v1787745124/housmata/submissions/9ed6b3a0-9425-4b19-8d7d-cfd1db1e83fa/a1c15742-Ethics_and_transparency_Assignment_Module_2%281%29.pdf"
